,cleveland_male,cleveland_female,tuple,cliffs_male,cliffs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6190281,0.5592276,"('unsociable', 'sociable')",1.4156271,1.3761417,-0.046743676,-0.23305914,0.6626372,0.5674367,-0.0952005
1,0.6106997,0.5948975,"('unfriendly', 'friendly')",0.39697793,0.30543122,1.8826002,1.6999484,0.963426,0.8667591,-0.0966669
2,0.7551413,0.88583547,"('unlikable', 'likable')",1.5507772,1.5928998,0.7580834,0.8881973,1.0213339,1.1223108,0.1009769
3,0.19247554,0.3073416,"('repellent', 'pleasant')",0.87005395,0.9676295,0.3546999,0.385565,0.4724098,0.5535121,0.0811023
4,-0.9017132,-0.8883444,"('disliked', 'liked')",-1.9365284,-1.9994621,-6.1830044,-6.1164412,-3.007082,-3.0014159,0.0056661
5,-0.15437895,-0.08944165,"('distant', 'outgoing')",-1.9730314,-1.9609492,-0.28602389,-0.2793603,-0.8044781,-0.7765837,0.0278944
6,-0.4043306,-0.30782932,"('distant', 'open')",-2.305535,-2.2931387,0.13861,0.10163391,-0.8570852,-0.8331114,0.0239738
7,0.7020615,0.6656082,"('insensitive', 'sensitive')",2.0151653,2.1042216,0.7031464,0.65582097,1.1401244,1.1418835,0.0017591
8,-0.54497576,-0.47835952,"('unaffectionate', 'affectionate')",-0.4543733,-0.49644515,0.5472223,0.43303183,-0.1507089,-0.1805909,-0.029882
9,0.72047424,0.75917244,"('unaffectionate', 'caring')",0.4777168,0.48685578,1.0770597,1.0230116,0.758417,0.7563465,-0.0020705
10,1.529375,1.5385196,"('unsympathetic', 'sympathetic')",2.0706873,2.1457074,-0.07199328,-0.104694836,1.176023,1.1931774,0.0171544
11,0.81082964,0.8181044,"('unhelpful', 'helpful')",0.8330454,0.94110864,2.1218884,2.2012038,1.2552545,1.3201389,0.0648844
12,1.0515627,1.1197351,"('unsupportive', 'supportive')",1.3557758,1.4321481,-1.4697291,-1.3726454,0.3125365,0.3930793,0.0805428
13,0.86346126,0.7967565,"('impolite', 'polite')",2.0798237,2.082083,-0.08383593,-0.16403489,0.9531497,0.9049349,-0.0482148
14,1.6795471,1.6247916,"('antisocial', 'social')",2.715685,2.8048482,-0.47119373,-0.46880972,1.3080128,1.3202767,0.0122639
15,-0.27607584,-0.27043435,"('boring', 'funny')",0.2568999,0.20194733,0.26063502,0.27573615,0.0804864,0.069083,-0.0114034
16,-1.3049424,-1.2847139,"('unpopular', 'popular')",-0.2925004,-0.3602199,0.7289836,0.6894322,-0.2894864,-0.3185005,-0.0290141
17,0.29026565,0.3287174,"('nasty', 'nice')",0.34205413,0.3776766,-0.059945926,-0.010634816,0.1907913,0.2319197,0.0411284
18,0.035448596,0.15985169,"('disagreeable', 'welcoming')",-0.2435842,-0.26666617,-0.50937164,-0.5407687,-0.2391691,-0.2158611,0.023308
19,-1.0435183,-0.926855,"('inhospitable', 'hospitable')",-2.470458,-2.3793247,-0.62475216,-0.55307955,-1.3795762,-1.2864198,0.0931564
20,0.25498804,0.27639353,"('rough', 'thoughtful')",0.21813634,0.28228325,1.4569811,1.3971704,0.6433685,0.6519491,0.0085806
21,0.86618173,0.85126007,"('immoral', 'moral')",2.241077,2.2789028,-0.2883711,-0.26849177,0.9396292,0.9538903,0.0142611
22,1.2101914,1.1874872,"('untrustworthy', 'trustworthy')",1.6400814,1.6357836,-0.64969057,-0.6918802,0.7335273,0.7104635,-0.0230638
23,0.8864726,0.86922604,"('insincere', 'sincere')",2.1876998,2.249994,5.5435114,5.40093,2.8725611,2.8400501,-0.032511
24,1.9781104,1.8988739,"('dishonest', 'honest')",1.6257956,1.617171,0.87052846,0.8068443,1.4914783,1.4409631,-0.0505152
25,0.18045187,0.21293691,"('egoistic', 'altruistic')",-0.25209895,-0.31957987,1.5148329,1.4586344,0.4810619,0.4506638,-0.0303981
26,0.53851163,0.4737976,"('hardhearted', 'benevolent')",0.043486834,-0.006781839,1.4271803,1.3287272,0.6697262,0.598581,-0.0711452
27,1.0108656,1.1128082,"('hardhearted', 'softhearted')",-0.4960018,-0.42956814,1.4794812,1.3894038,0.6647816,0.6908813,0.0260997
28,-0.08830969,-0.24860471,"('disloyal', 'loyal')",-0.046181414,-0.17582247,0.60450566,0.4029921,0.1566715,-0.007145,-0.1638165
29,0.30685854,0.27741382,"('unfair', 'fair')",-0.5701007,-0.5715445,-0.19823459,-0.32356805,-0.1538256,-0.2058996,-0.052074
30,1.1346186,1.1834837,"('intolerant', 'tolerant')",2.4902062,2.5461845,1.3418481,1.3001876,1.6555576,1.6766186,0.021061
31,-1.1078261,-0.98184276,"('evil', 'good')",-1.63592,-1.6630579,-0.9819824,-1.062559,-1.2419096,-1.23582,0.0060896
32,0.96375436,0.87139815,"('unkind', 'kind')",1.217996,1.251944,0.91318333,0.81230736,1.0316445,0.9785498,-0.0530947
33,0.18890432,0.15661246,"('wrong', 'right')",0.09844365,0.025591206,-0.3452792,-0.375623,-0.0193104,-0.0644731,-0.0451627
34,-0.058570035,0.10934661,"('mean', 'honorable')",1.0528901,1.1666219,5.8232946,5.855764,2.2725382,2.3772442,0.104706
35,-0.64846224,-0.7019396,"('corrupt', 'incorrupt')",-1.8211362,-1.9566388,-0.5004784,-0.6580455,-0.9900257,-1.1055413,-0.1155156
36,-1.4331619,-1.347217,"('hostile', 'amicable')",-1.9780909,-2.0454552,-0.11681853,-0.30196086,-1.1760237,-1.2315443,-0.0555206
37,1.3418113,1.3477374,"('fake', 'genuine')",0.28134632,0.34127948,0.5676631,0.5318286,0.7302736,0.7402818,0.0100082
38,0.13276298,0.15030289,"('untruthful', 'truthful')",0.5634931,0.56276053,0.09344311,0.13021983,0.263233,0.2810944,0.0178614
39,1.3214759,1.3555384,"('exploitative', 'cooperative')",1.687668,1.7510821,0.24910726,0.2946782,1.0860837,1.1337662,0.0476825
40,1.2351187,1.2827277,"('stingy', 'generous')",0.06621826,0.059812985,-1.300734,-1.3938876,0.000201,-0.0171156,-0.0173166
41,0.7957384,0.92406714,"('unforgiving', 'forgiving')",0.72505015,0.7225593,-0.22762464,-0.2968023,0.4310546,0.4499414,0.0188868
42,0.36874023,0.44333696,"('unreliable', 'reliable')",0.10944667,0.19039735,-2.5767577,-2.388148,-0.6995236,-0.5848046,0.114719
43,0.49265173,0.5798639,"('irresponsible', 'responsible')",0.8201814,0.9126521,0.3236215,0.3500955,0.5454849,0.6142039,0.068719
44,-1.0518852,-1.0019846,"('prejudiced', 'unprejudiced')",-1.4543657,-1.4110664,-1.2602832,-1.1952338,-1.2555114,-1.2027617,0.0527497
45,0.70591325,0.7276281,"('incompetent', 'competent')",0.6919241,0.74516064,-0.028585752,-0.06208235,0.4564172,0.4702355,0.0138183
46,0.9066807,0.87054795,"('uncompetitive', 'competitive')",1.7254647,1.8129742,-0.53967863,-0.54313636,0.6974889,0.713462,0.0159731
47,0.5717034,0.5731174,"('stupid', 'smart')",1.3580053,1.3700935,5.422657,5.389244,2.4507885,2.4441516,-0.0066369
48,0.0041805618,-0.052273434,"('unintelligent', 'intelligent')",0.9113644,0.93352604,0.7556192,0.7136062,0.5570547,0.5316196,-0.0254351
49,-0.37312618,-0.31508714,"('unable', 'able')",-0.4088989,-0.3125438,-0.33514443,-0.21960849,-0.3723898,-0.2824131,0.0899767
50,-0.7679616,-0.7878647,"('clumsy', 'skillful')",-1.2212812,-1.1965349,0.2498528,0.23708576,-0.5797967,-0.5824379,-0.0026412
51,0.09719605,-0.015548874,"('uneducated', 'educated')",0.7084598,0.7016731,0.23008412,0.1974117,0.3452466,0.294512,-0.0507346
52,0.04016863,0.023088489,"('irrational', 'rational')",-1.7552545,-1.9003145,0.17486747,0.037752174,-0.5134061,-0.6131579,-0.0997518
53,0.5955557,0.5311383,"('uncreative', 'creative')",0.96688676,0.89130294,1.0896949,0.95637155,0.8840458,0.7929376,-0.0911082
54,-0.22017756,-0.20895284,"('incapable', 'capable')",0.39846396,0.3988398,0.96737504,1.0274876,0.3818872,0.4057915,0.0239043
55,0.06556967,0.11857134,"('incompetent', 'clever')",1.5478265,1.6547803,0.0092968345,0.0032995269,0.5408977,0.592217,0.0513193
56,1.1930693,1.1498706,"('impractical', 'practical')",2.4143484,2.4896183,-0.0512847,0.03561345,1.1853776,1.2250342,0.0396566
57,0.26789728,0.22643659,"('unimaginative', 'imaginative')",1.0584835,1.0225781,-2.1317701,-2.126249,-0.2684631,-0.2924114,-0.0239483
58,-0.016295,-0.04413352,"('undiscriminating', 'discriminating')",0.7205563,0.715376,0.064785406,0.05191636,0.2563489,0.2410529,-0.015296
59,-0.00905434,-0.06275282,"('foolish', 'wise')",-0.9197069,-0.98006535,0.3193325,0.32713538,-0.2031429,-0.2385609,-0.035418
60,1.6563292,1.6538969,"('inefficient', 'efficient')",2.2993197,2.4499435,0.41331428,0.5130195,1.4563211,1.5389533,0.0826322
61,0.6973496,0.6070225,"('illogical', 'logical')",1.0764263,1.0079094,0.6615436,0.49589095,0.8117731,0.7036076,-0.1081655
62,0.7959362,0.9005957,"('incompetent', 'brilliant')",1.5484618,1.6738211,0.49883032,0.6943181,0.9477428,1.0895783,0.1418355
63,1.6388162,1.6474891,"('unperceptive', 'insightful')",1.5988163,1.6578968,1.172769,1.2891829,1.4701338,1.5315229,0.0613891
64,-0.36927065,-0.45436615,"('shy', 'confident')",0.022401135,0.03613509,-6.119655,-5.964353,-2.1555082,-2.127528,0.0279802
65,-0.5831316,-0.7057758,"('insecure', 'secure')",1.1265205,1.1117285,-0.19368872,-0.20600578,0.1165667,0.066649,-0.0499177
66,0.0698015,0.12130794,"('inactive', 'active')",-0.60979533,-0.55464125,0.97401136,0.99497354,0.1446725,0.1872134,0.0425409
67,1.2893152,1.2299522,"('doubtful', 'determined')",0.043438792,0.006252546,-0.26069164,-0.20454241,0.3573541,0.3438874,-0.0134667
68,0.20555982,0.10966858,"('dependent', 'independent')",0.3363462,0.28888488,-0.4838207,-0.533658,0.0193618,-0.0450349,-0.0643967
69,-0.5857282,-0.5437276,"('lazy', 'industrious')",-1.1411685,-1.1335157,-0.58374035,-0.54083264,-0.7702123,-0.7393586,0.0308537
70,0.9833291,1.0631735,"('lethargic', 'energetic')",1.468134,1.5863223,0.7251631,0.83531666,1.0588754,1.1616042,0.1027288
71,1.0152073,1.0472922,"('diffident', 'self-confident')",1.4320813,1.3959035,0.59805757,0.565868,1.0151153,1.0030212,-0.0120941
72,0.6896482,0.60021293,"('unambitious', 'ambitious')",0.42029053,0.40138155,-0.8779012,-0.83552897,0.0773458,0.0553552,-0.0219906
73,0.761646,0.74291116,"('helpless', 'self-reliant')",-1.0036924,-0.98651373,-2.9630673,-2.8984175,-1.0683712,-1.04734,0.0210312
74,1.1230116,1.1972135,"('undedicated', 'dedicated')",0.48570693,0.5730697,-0.5748814,-0.4812756,0.3446124,0.4296692,0.0850568
75,-0.09037228,-0.029422626,"('meek', 'impulsive')",-1.7210486,-1.721556,-0.45090643,-0.34404144,-0.7541091,-0.69834,0.0557691
76,0.5552254,0.60419315,"('anxious', 'daring')",2.337619,2.469025,0.7153486,0.8227036,1.202731,1.2986406,0.0959096
77,-0.27767915,-0.29073888,"('unmotivated', 'motivated')",0.614341,0.63146555,-0.6266521,-0.57074404,-0.0966634,-0.0766725,0.0199909
78,-1.0599736,-0.9832028,"('nonresilient', 'resilient')",-0.022595175,0.022087345,0.3859319,0.42619586,-0.2322123,-0.1783065,0.0539058
79,-1.5341247,-1.5247393,"('wavering', 'unwavering')",-1.7572894,-1.7836963,-0.3262249,-0.29956263,-1.2058797,-1.202666,0.0032137
80,1.094692,0.99966294,"('dominated', 'dominating')",0.4530209,0.50195175,-1.0970377,-1.0073037,0.1502251,0.1647703,0.0145452
81,0.7253417,0.61775666,"('submissive', 'aggressive')",1.9982821,2.023235,-0.5870992,-0.49697766,0.7121749,0.7146714,0.0024965
82,-0.03560149,-0.113703944,"('poor', 'rich')",0.77076405,0.7905508,5.535521,5.417776,2.0902279,2.031541,-0.0586869
83,-0.30478165,-0.35046217,"('powerless', 'powerful')",-0.4682378,-0.45206463,-0.9448633,-0.8988469,-0.5726276,-0.5671246,0.005503
84,0.096965484,-0.04959927,"('inferior', 'superior')",-0.4877683,-0.55563474,0.4754734,0.42853817,0.0282235,-0.0588986,-0.0871221
85,-0.51721686,-0.47210371,"('insignificant', 'prestigious')",-1.5564095,-1.6621517,0.25423777,0.22300391,-0.6064628,-0.6370838,-0.030621
86,1.0166618,0.94702476,"('uninfluential', 'influential')",0.66216207,0.6098842,-0.12978616,-0.24134237,0.5163459,0.4385222,-0.0778237
87,0.90332603,0.820266,"('unsuccessful', 'successful')",0.23420526,0.1643013,0.9495025,0.9831853,0.6956779,0.6559175,-0.0397604
88,-0.05470509,-0.10905441,"('low', 'eminent')",-0.4902863,-0.481171,0.054075725,0.084314406,-0.1636386,-0.168637,-0.0049984
