,gathering_male,gathering_female,tuple,average_male,average_female,female-male
0,0.49410814,0.42953086,"('unsociable', 'sociable')",0.4941081,0.4295309,-0.0645772
1,0.93819267,1.0180459,"('unfriendly', 'friendly')",0.9381927,1.0180459,0.0798532
2,0.58156437,0.72514987,"('unlikable', 'likable')",0.5815644,0.7251499,0.1435855
3,1.0151533,1.1022811,"('repellent', 'pleasant')",1.0151533,1.1022811,0.0871278
4,-7.5068197,-7.3134766,"('disliked', 'liked')",-7.5068197,-7.3134766,0.1933431
5,-0.3942607,-0.1996832,"('distant', 'outgoing')",-0.3942607,-0.1996832,0.1945775
6,-0.14502424,-0.023379672,"('distant', 'open')",-0.1450242,-0.0233797,0.1216445
7,1.5363524,1.5089853,"('insensitive', 'sensitive')",1.5363524,1.5089853,-0.0273671
8,1.0363591,0.95634276,"('unaffectionate', 'affectionate')",1.0363591,0.9563428,-0.0800163
9,1.3206453,1.3336498,"('unaffectionate', 'caring')",1.3206453,1.3336498,0.0130045
10,1.7099978,1.4791657,"('unsympathetic', 'sympathetic')",1.7099978,1.4791657,-0.2308321
11,2.016274,1.9508494,"('unhelpful', 'helpful')",2.016274,1.9508494,-0.0654246
12,-0.9337119,-0.87438935,"('unsupportive', 'supportive')",-0.9337119,-0.8743894,0.0593225
13,0.21067454,0.15649134,"('impolite', 'polite')",0.2106745,0.1564913,-0.0541832
14,0.6325639,0.6009512,"('antisocial', 'social')",0.6325639,0.6009512,-0.0316127
15,0.21603253,0.26772156,"('boring', 'funny')",0.2160325,0.2677216,0.0516891
16,-0.69568115,-0.5166919,"('unpopular', 'popular')",-0.6956812,-0.5166919,0.1789893
17,0.08090691,0.01312107,"('nasty', 'nice')",0.0809069,0.0131211,-0.0677858
18,-0.2830904,-0.16182148,"('disagreeable', 'welcoming')",-0.2830904,-0.1618215,0.1212689
19,-0.55453175,-0.49857226,"('inhospitable', 'hospitable')",-0.5545318,-0.4985723,0.0559595
20,0.807759,0.71320343,"('rough', 'thoughtful')",0.807759,0.7132034,-0.0945556
21,0.25897956,0.31712416,"('immoral', 'moral')",0.2589796,0.3171242,0.0581446
22,0.39525658,0.39218482,"('untrustworthy', 'trustworthy')",0.3952566,0.3921848,-0.0030718
23,6.5896773,6.592263,"('insincere', 'sincere')",6.5896773,6.5922632,0.0025859
24,1.8870789,1.8961476,"('dishonest', 'honest')",1.8870789,1.8961476,0.0090687
25,0.14539486,0.15133026,"('egoistic', 'altruistic')",0.1453949,0.1513303,0.0059354
26,0.4217463,0.29453546,"('hardhearted', 'benevolent')",0.4217463,0.2945355,-0.1272108
27,1.7237972,1.5147967,"('hardhearted', 'softhearted')",1.7237972,1.5147967,-0.2090005
28,0.999627,0.9102312,"('disloyal', 'loyal')",0.999627,0.9102312,-0.0893958
29,-0.100621134,-0.17897926,"('unfair', 'fair')",-0.1006211,-0.1789793,-0.0783582
30,1.2903444,1.1535813,"('intolerant', 'tolerant')",1.2903444,1.1535813,-0.1367631
31,-1.3864517,-1.2094048,"('evil', 'good')",-1.3864517,-1.2094048,0.1770469
32,1.2608197,1.14221,"('unkind', 'kind')",1.2608197,1.14221,-0.1186097
33,-0.7402845,-0.5890733,"('wrong', 'right')",-0.7402845,-0.5890733,0.1512112
34,4.41035,4.5773864,"('mean', 'honorable')",4.4103498,4.5773864,0.1670366
35,-1.2589401,-1.2840729,"('corrupt', 'incorrupt')",-1.2589401,-1.2840729,-0.0251328
36,-1.1219262,-1.1750972,"('hostile', 'amicable')",-1.1219262,-1.1750972,-0.053171
37,0.62334627,0.6139282,"('fake', 'genuine')",0.6233463,0.6139282,-0.0094181
38,-0.29705313,-0.25640172,"('untruthful', 'truthful')",-0.2970531,-0.2564017,0.0406514
39,0.22104973,0.25082728,"('exploitative', 'cooperative')",0.2210497,0.2508273,0.0297776
40,-0.9396102,-0.99027383,"('stingy', 'generous')",-0.9396102,-0.9902738,-0.0506636
41,0.34701917,0.16712798,"('unforgiving', 'forgiving')",0.3470192,0.167128,-0.1798912
42,-1.628184,-1.6983893,"('unreliable', 'reliable')",-1.628184,-1.6983893,-0.0702053
43,1.767835,1.6600817,"('irresponsible', 'responsible')",1.767835,1.6600817,-0.1077533
44,-1.3948585,-1.4986401,"('prejudiced', 'unprejudiced')",-1.3948585,-1.4986401,-0.1037816
45,0.83185947,0.72386676,"('incompetent', 'competent')",0.8318595,0.7238668,-0.1079927
46,-0.14451589,-0.18561399,"('uncompetitive', 'competitive')",-0.1445159,-0.185614,-0.0410981
47,5.794393,5.8872433,"('stupid', 'smart')",5.7943931,5.8872433,0.0928502
48,0.93931884,0.8842341,"('unintelligent', 'intelligent')",0.9393188,0.8842341,-0.0550847
49,-0.2765653,-0.042950884,"('unable', 'able')",-0.2765653,-0.0429509,0.2336144
50,-0.17750683,-0.18143457,"('clumsy', 'skillful')",-0.1775068,-0.1814346,-0.0039278
51,0.5256727,0.56016153,"('uneducated', 'educated')",0.5256727,0.5601615,0.0344888
52,-0.5661778,-0.53818387,"('irrational', 'rational')",-0.5661778,-0.5381839,0.0279939
53,0.33014053,0.38943595,"('uncreative', 'creative')",0.3301405,0.3894359,0.0592954
54,0.98517585,1.1702845,"('incapable', 'capable')",0.9851758,1.1702845,0.1851087
55,1.1928914,1.1651963,"('incompetent', 'clever')",1.1928914,1.1651963,-0.0276951
56,0.9268773,0.953569,"('impractical', 'practical')",0.9268773,0.953569,0.0266917
57,-2.1719768,-2.2793663,"('unimaginative', 'imaginative')",-2.1719768,-2.2793663,-0.1073895
58,0.22199292,0.08196744,"('undiscriminating', 'discriminating')",0.2219929,0.0819674,-0.1400255
59,-0.11576432,0.011989266,"('foolish', 'wise')",-0.1157643,0.0119893,0.1277536
60,0.8313918,0.87299514,"('inefficient', 'efficient')",0.8313918,0.8729951,0.0416033
61,0.7465208,0.62612313,"('illogical', 'logical')",0.7465208,0.6261231,-0.1203977
62,1.5336136,1.6271876,"('incompetent', 'brilliant')",1.5336136,1.6271876,0.093574
63,1.0626627,1.1318038,"('unperceptive', 'insightful')",1.0626627,1.1318038,0.0691411
64,-5.478718,-5.358826,"('shy', 'confident')",-5.4787178,-5.3588262,0.1198916
65,1.4794011,1.3200598,"('insecure', 'secure')",1.4794011,1.3200598,-0.1593413
66,-0.00758484,-0.03970749,"('inactive', 'active')",-0.0075848,-0.0397075,-0.0321227
67,-0.7571872,-0.6376214,"('doubtful', 'determined')",-0.7571872,-0.6376214,0.1195658
68,-0.32070908,-0.24003848,"('dependent', 'independent')",-0.3207091,-0.2400385,0.0806706
69,-1.8766234,-1.7007353,"('lazy', 'industrious')",-1.8766234,-1.7007353,0.1758881
70,1.8419423,1.7286949,"('lethargic', 'energetic')",1.8419423,1.7286949,-0.1132474
71,0.4271043,0.6840918,"('diffident', 'self-confident')",0.4271043,0.6840918,0.2569875
72,1.1774552,1.2125195,"('unambitious', 'ambitious')",1.1774552,1.2125195,0.0350643
73,-3.2753248,-3.1682963,"('helpless', 'self-reliant')",-3.2753248,-3.1682963,0.1070285
74,0.2654949,0.1844815,"('undedicated', 'dedicated')",0.2654949,0.1844815,-0.0810134
75,-0.8852976,-0.7903896,"('meek', 'impulsive')",-0.8852976,-0.7903896,0.094908
76,1.0949278,0.94437945,"('anxious', 'daring')",1.0949278,0.9443794,-0.1505484
77,-1.0152686,-0.9025982,"('unmotivated', 'motivated')",-1.0152686,-0.9025982,0.1126704
78,-0.26515687,-0.2455253,"('nonresilient', 'resilient')",-0.2651569,-0.2455253,0.0196316
79,-0.19795915,-0.268667,"('wavering', 'unwavering')",-0.1979592,-0.268667,-0.0707078
80,0.27897882,0.18681365,"('dominated', 'dominating')",0.2789788,0.1868137,-0.0921651
81,0.56968147,0.47290093,"('submissive', 'aggressive')",0.5696815,0.4729009,-0.0967806
82,6.359477,6.497956,"('poor', 'rich')",6.359477,6.4979558,0.1384788
83,-0.6434954,-0.62678313,"('powerless', 'powerful')",-0.6434954,-0.6267831,0.0167123
84,-0.11342971,-0.13385206,"('inferior', 'superior')",-0.1134297,-0.1338521,-0.0204224
85,-1.8303543,-1.7487954,"('insignificant', 'prestigious')",-1.8303543,-1.7487954,0.0815589
86,0.6520496,0.6342634,"('uninfluential', 'influential')",0.6520496,0.6342634,-0.0177862
87,0.021766022,0.21307367,"('unsuccessful', 'successful')",0.021766,0.2130737,0.1913077
88,-0.2608452,-0.15958701,"('low', 'eminent')",-0.2608452,-0.159587,0.1012582
