,masco_male,masco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.051739193,-0.105948135,"('unsociable', 'sociable')",-0.12546417,-0.35210282,-0.0368625,-0.2290255,-0.192163
1,-1.0298342,-0.9889876,"('unfriendly', 'friendly')",1.4165922,1.3304437,0.193379,0.1707281,-0.0226509
2,0.9954018,1.0226766,"('unlikable', 'likable')",0.9422932,0.94920987,0.9688475,0.9859432,0.0170957
3,0.12238466,0.14850648,"('repellent', 'pleasant')",0.72226065,0.7083513,0.4223227,0.4284289,0.0061062
4,0.056598537,0.05738214,"('disliked', 'liked')",-6.325964,-6.429373,-3.1346827,-3.1859953,-0.0513126
5,-1.1495194,-0.99390095,"('distant', 'outgoing')",-0.5693639,-0.5191225,-0.8594416,-0.7565117,0.1029299
6,-1.8199322,-1.6588608,"('distant', 'open')",-0.7391503,-0.719378,-1.2795413,-1.1891193,0.090422
7,-0.7520703,-0.77014565,"('insensitive', 'sensitive')",-0.0020008693,-0.019530134,-0.3770356,-0.3948379,-0.0178023
8,-0.921168,-0.9037143,"('unaffectionate', 'affectionate')",0.48105612,0.49325535,-0.220056,-0.2052295,0.0148265
9,-1.0442106,-1.0642846,"('unaffectionate', 'caring')",0.66220117,0.66690516,-0.1910047,-0.1986897,-0.007685
10,-0.48097375,-0.5730062,"('unsympathetic', 'sympathetic')",-0.8751462,-0.9406108,-0.67806,-0.7568085,-0.0787485
11,-0.6401933,-0.67193294,"('unhelpful', 'helpful')",1.3368086,1.3638728,0.3483076,0.3459699,-0.0023377
12,-0.35389844,-0.28512812,"('unsupportive', 'supportive')",-2.3030684,-2.3405092,-1.3284835,-1.3128186,0.0156649
13,-0.027460236,-0.09870519,"('impolite', 'polite')",-0.8619137,-0.9284778,-0.4446869,-0.5135915,-0.0689046
14,0.78950506,0.6773475,"('antisocial', 'social')",0.43175134,0.25055608,0.6106282,0.4639518,-0.1466764
15,0.070603,0.024086535,"('boring', 'funny')",0.25634342,0.24676497,0.1634732,0.1354257,-0.0280475
16,-0.3579667,-0.29983002,"('unpopular', 'popular')",0.5128892,0.49111974,0.0774613,0.0956449,0.0181836
17,-0.03912183,0.015423414,"('nasty', 'nice')",-0.5020797,-0.45785344,-0.2706008,-0.221215,0.0493858
18,-0.4708782,-0.4418836,"('disagreeable', 'welcoming')",-0.34859735,-0.45473617,-0.4097378,-0.4483099,-0.0385721
19,-1.5264232,-1.4560752,"('inhospitable', 'hospitable')",-0.6610508,-0.61325884,-1.093737,-1.034667,0.05907
20,0.080498554,0.045496017,"('rough', 'thoughtful')",1.1105894,1.1159555,0.595544,0.5807257,-0.0148183
21,0.46500912,0.33606333,"('immoral', 'moral')",-0.24706575,-0.33019415,0.1089717,0.0029346,-0.1060371
22,0.22098562,0.1608643,"('untrustworthy', 'trustworthy')",-0.8315289,-0.9484066,-0.3052716,-0.3937711,-0.0884995
23,-0.69536173,-0.7505278,"('insincere', 'sincere')",5.330614,5.292647,2.3176262,2.2710595,-0.0465667
24,-0.13216746,-0.21973528,"('dishonest', 'honest')",0.4167611,0.39904192,0.1422968,0.0896533,-0.0526435
25,0.1913754,0.24396658,"('egoistic', 'altruistic')",1.3412015,1.3744804,0.7662885,0.8092235,0.042935
26,0.4812947,0.42841002,"('hardhearted', 'benevolent')",1.7623489,1.7002691,1.1218218,1.0643395,-0.0574823
27,-0.45488006,-0.44361323,"('hardhearted', 'softhearted')",1.0142722,0.92534536,0.2796961,0.2408661,-0.03883
28,-0.5474983,-0.68940735,"('disloyal', 'loyal')",1.0401926,0.9239983,0.2463472,0.1172955,-0.1290517
29,-0.5443637,-0.5661696,"('unfair', 'fair')",-0.20314614,-0.35457927,-0.3737549,-0.4603744,-0.0866195
30,1.1997095,1.0528727,"('intolerant', 'tolerant')",1.0905845,0.9502421,1.1451471,1.0015574,-0.1435897
31,-1.0318168,-0.8182675,"('evil', 'good')",-0.52607393,-0.5564827,-0.7789454,-0.6873751,0.0915703
32,-0.049874686,-0.19334532,"('unkind', 'kind')",0.509231,0.35851514,0.2296781,0.0825849,-0.1470932
33,-0.33716208,-0.35093325,"('wrong', 'right')",-0.648928,-0.66172165,-0.493045,-0.5063275,-0.0132825
34,-0.20058747,-0.038712047,"('mean', 'honorable')",5.3563952,5.527137,2.577904,2.7442124,0.1663084
35,-0.57996327,-0.5712716,"('corrupt', 'incorrupt')",-0.15037295,-0.10220842,-0.3651681,-0.33674,0.0284281
36,-0.6829645,-0.6474051,"('hostile', 'amicable')",-0.041396685,-0.13192692,-0.3621806,-0.389666,-0.0274854
37,-0.44204956,-0.4959964,"('fake', 'genuine')",-0.15482943,-0.14428806,-0.2984395,-0.3201422,-0.0217027
38,-0.68465734,-0.66583997,"('untruthful', 'truthful')",-0.23065059,-0.17221126,-0.457654,-0.4190256,0.0386284
39,1.0077146,0.9967203,"('exploitative', 'cooperative')",0.029625097,0.08553511,0.5186698,0.5411277,0.0224579
40,0.19486065,0.18331006,"('stingy', 'generous')",-1.6234107,-1.7395458,-0.714275,-0.7781179,-0.0638429
41,-0.16398813,-0.17481008,"('unforgiving', 'forgiving')",0.11505313,-0.056057863,-0.0244675,-0.115434,-0.0909665
42,0.4277882,0.40065128,"('unreliable', 'reliable')",-3.506858,-3.5735002,-1.5395349,-1.5864245,-0.0468896
43,-0.7048665,-0.69888616,"('irresponsible', 'responsible')",0.08264837,0.07876833,-0.3111091,-0.3100589,0.0010502
44,0.72737604,0.7210385,"('prejudiced', 'unprejudiced')",-1.4247507,-1.374208,-0.3486873,-0.3265847,0.0221026
45,-0.077917546,-0.11562621,"('incompetent', 'competent')",-0.03356357,-0.17186493,-0.0557406,-0.1437456,-0.088005
46,-0.0700647,-0.15138987,"('uncompetitive', 'competitive')",-0.9098001,-0.9742302,-0.4899324,-0.56281,-0.0728776
47,-0.035519592,0.084025204,"('stupid', 'smart')",5.002072,5.1580057,2.4832761,2.6210155,0.1377394
48,0.23836616,0.20062661,"('unintelligent', 'intelligent')",0.76326394,0.74463844,0.500815,0.4726325,-0.0281825
49,-0.028224468,0.072905526,"('unable', 'able')",-0.28974986,-0.25961083,-0.1589872,-0.0933527,0.0656345
50,-0.34498435,-0.34497994,"('clumsy', 'skillful')",-0.18181328,-0.27189386,-0.2633988,-0.3084369,-0.0450381
51,-0.69306386,-0.8333126,"('uneducated', 'educated')",0.35154852,0.22134897,-0.1707577,-0.3059818,-0.1352241
52,-0.43994498,-0.5288101,"('irrational', 'rational')",0.2516493,0.18621089,-0.0941478,-0.1712996,-0.0771518
53,-1.1166754,-1.0443451,"('uncreative', 'creative')",0.27410063,0.22956958,-0.4212874,-0.4073878,0.0138996
54,-0.39721853,-0.36118847,"('incapable', 'capable')",0.45066616,0.5579691,0.0267238,0.0983903,0.0716665
55,0.5523612,0.48049334,"('incompetent', 'clever')",0.44769132,0.3367764,0.5000262,0.4086349,-0.0913913
56,0.4896031,0.39213324,"('impractical', 'practical')",-0.35074276,-0.4576127,0.0694302,-0.0327397,-0.1021699
57,-0.75977474,-0.7821682,"('unimaginative', 'imaginative')",-3.0487983,-3.1061146,-1.9042865,-1.9441414,-0.0398549
58,-0.70157033,-0.7488407,"('undiscriminating', 'discriminating')",0.4289348,0.33014947,-0.1363178,-0.2093456,-0.0730278
59,-0.1975296,-0.15224001,"('foolish', 'wise')",-0.12651625,-0.068851754,-0.1620229,-0.1105459,0.051477
60,0.7453159,0.6704483,"('inefficient', 'efficient')",-0.03425318,-0.023534972,0.3555314,0.3234567,-0.0320747
61,-0.043429952,-0.19602047,"('illogical', 'logical')",0.78226143,0.59639955,0.3694157,0.2001895,-0.1692262
62,0.7994574,0.8104051,"('incompetent', 'brilliant')",0.3713823,0.39564484,0.5854198,0.603025,0.0176052
63,-0.48062658,-0.44612366,"('unperceptive', 'insightful')",0.26105952,0.25799674,-0.1097835,-0.0940635,0.01572
64,0.45635167,0.37023047,"('shy', 'confident')",-6.216011,-6.3038955,-2.8798296,-2.9668324,-0.0870028
65,0.21316548,0.05130495,"('insecure', 'secure')",-0.3871515,-0.41133437,-0.086993,-0.1800147,-0.0930217
66,-1.1362294,-1.0856203,"('inactive', 'active')",0.07235484,0.16177218,-0.5319373,-0.461924,0.0700133
67,0.24914043,0.24559674,"('doubtful', 'determined')",-0.35593098,-0.41531944,-0.0533953,-0.0848614,-0.0314661
68,-0.4179241,-0.465157,"('dependent', 'independent')",-0.55267644,-0.6028785,-0.4853003,-0.5340177,-0.0487174
69,0.08889012,0.20523295,"('lazy', 'industrious')",-0.50700355,-0.4069788,-0.2090567,-0.1008729,0.1081838
70,-0.47760153,-0.5070527,"('lethargic', 'energetic')",-0.20399472,-0.20477806,-0.3407981,-0.3559154,-0.0151173
71,-0.4828,-0.44665492,"('diffident', 'self-confident')",0.14706837,0.14276305,-0.1678658,-0.1519459,0.0159199
72,-0.2689104,-0.26728538,"('unambitious', 'ambitious')",-0.6131158,-0.6247636,-0.4410131,-0.4460245,-0.0050114
73,0.9289635,0.84229237,"('helpless', 'self-reliant')",-3.1142101,-3.1145535,-1.0926234,-1.1361306,-0.0435072
74,0.22834635,0.21660547,"('undedicated', 'dedicated')",-0.33621562,-0.45137137,-0.0539346,-0.117383,-0.0634484
75,-0.28995293,-0.16228318,"('meek', 'impulsive')",-0.68083686,-0.5622918,-0.4853949,-0.3622875,0.1231074
76,0.46865982,0.4647992,"('anxious', 'daring')",-0.5155669,-0.4629745,-0.0234535,0.0009124,0.0243659
77,-0.21460399,-0.19206733,"('unmotivated', 'motivated')",-1.1991011,-1.0848851,-0.7068526,-0.6384763,0.0683763
78,-0.67297626,-0.55992717,"('nonresilient', 'resilient')",0.04746831,0.07770516,-0.312754,-0.241111,0.071643
79,-1.1723541,-1.0573037,"('wavering', 'unwavering')",-0.6898594,-0.6012493,-0.9311067,-0.8292764,0.1018303
80,0.5317408,0.40994662,"('dominated', 'dominating')",-0.85591584,-0.77681047,-0.1620875,-0.1834319,-0.0213444
81,0.67737764,0.5612694,"('submissive', 'aggressive')",-0.7615497,-0.7189201,-0.042086,-0.0788254,-0.0367394
82,-0.668318,-0.62828165,"('poor', 'rich')",5.811037,5.7826843,2.5713596,2.5772014,0.0058418
83,0.03151349,-0.047180638,"('powerless', 'powerful')",-0.92531353,-0.96671224,-0.4469,-0.5069464,-0.0600464
84,0.5438181,0.4161706,"('inferior', 'superior')",1.1149812,1.0702207,0.8293996,0.7431957,-0.0862039
85,0.19504675,0.29857975,"('insignificant', 'prestigious')",0.3586376,0.40533713,0.2768422,0.3519585,0.0751163
86,-1.0891664,-1.2042922,"('uninfluential', 'influential')",-0.3379609,-0.5071292,-0.7135637,-0.8557107,-0.142147
87,0.732764,0.69660085,"('unsuccessful', 'successful')",0.83994746,0.9050029,0.7863557,0.8008019,0.0144462
88,-0.21568175,-0.33594164,"('low', 'eminent')",-0.1582667,-0.21552154,-0.1869742,-0.2757316,-0.0887574
