,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,male-female
71,1.563893,1.2948889,"('diffident', 'self-confident')",3.204607,2.980051,2.8632977,2.7336679,0.9156204,0.879172,2.1368546,1.9719449,0.1649097
59,1.3935041,1.0080202,"('foolish', 'wise')",2.7441044,2.4860823,1.6193869,1.4462488,0.5327116,0.46487454,1.5724267,1.3513066,0.2211201
57,1.3903741,1.5586712,"('unimaginative', 'imaginative')",-0.13910122,-0.26585186,-0.39035195,-0.5145446,-2.5818162,-2.7570455,-0.4302238,-0.4946927,0.0644689
4,1.2794485,1.094094,"('disliked', 'liked')",1.7907053,1.8630136,1.3219912,1.3992307,-6.402928,-6.907817,-0.5026957,-0.6378696,0.1351739
26,1.1692499,0.8643759,"('hardhearted', 'benevolent')",2.1617382,1.5780108,1.8852668,1.3353726,1.9370733,1.608977,1.788332,1.346684,0.441648
87,1.1409377,0.96005857,"('unsuccessful', 'successful')",0.5208587,0.37774524,0.42824396,0.42483288,0.3630627,0.2444776,0.6132757,0.5017785,0.1114972
12,1.1068699,1.3010896,"('unsupportive', 'supportive')",3.204201,3.2823253,2.561589,2.4616292,-1.6312774,-1.615089,1.3103455,1.3574888,-0.0471433
1,1.0877695,0.73092914,"('unfriendly', 'friendly')",1.786203,1.4183421,1.0700264,0.7479735,2.0801246,1.7931175,1.5060308,1.1725905,0.3334403
85,1.0728498,0.46112958,"('insignificant', 'prestigious')",3.1798437,2.612884,1.43528,1.0153278,0.72692275,0.30411214,1.603724,1.0983634,0.5053606
77,-1.0717443,-0.77537936,"('unmotivated', 'motivated')",-1.3485185,-1.0279175,-0.8916985,-0.685621,-1.8675202,-1.7054813,-1.2948704,-1.0485997,-0.2462707
38,1.0446644,1.1068805,"('untruthful', 'truthful')",0.99598163,1.0181745,0.50841427,0.51852375,0.049571324,0.13758372,0.6496579,0.6952906,-0.0456327
73,1.0346498,0.9584104,"('helpless', 'self-reliant')",1.3638779,1.0623279,-0.16304417,-0.21549927,-2.9782977,-3.0150414,-0.1857036,-0.3024506,0.116747
31,-1.0325842,-1.3033397,"('evil', 'good')",0.5838506,0.3610944,-0.31016746,-0.3344717,-0.69430786,-0.89104223,-0.3633022,-0.5419399,0.1786377
74,1.02267,1.2019448,"('undedicated', 'dedicated')",0.50495267,0.64338493,-0.054276206,0.026112325,-0.049979486,-0.09320817,0.3558418,0.4445585,-0.0887167
70,0.9452786,1.3065484,"('lethargic', 'energetic')",-0.64551723,-0.6301519,-0.6653863,-0.7804748,0.88040745,1.1765567,0.1286956,0.2681196,-0.139424
5,0.92072797,0.56673825,"('distant', 'outgoing')",1.7187881,1.5502745,0.8101366,0.6835805,0.12149925,0.02574081,0.892788,0.7065836,0.1862044
27,0.9200921,0.67880666,"('hardhearted', 'softhearted')",0.63130784,0.66405517,1.2166213,0.9403963,1.9147677,1.780278,1.1706972,1.015884,0.1548132
63,0.8929427,1.1975182,"('unperceptive', 'insightful')",0.22688012,0.44533563,0.52353954,0.6756949,0.41510007,0.6114415,0.5146156,0.7324976,-0.217882
35,0.8779079,0.29771873,"('corrupt', 'incorrupt')",0.6673036,0.43279874,0.15033065,0.023181297,0.4895849,0.02308286,0.5462818,0.1941954,0.3520864
22,0.86899817,1.0041935,"('untrustworthy', 'trustworthy')",-0.49096832,-0.46133542,-0.17673719,-0.24527034,-0.4722548,-0.3452389,-0.0677405,-0.0119128,-0.0558277
40,0.8538938,0.7039953,"('stingy', 'generous')",0.70353574,0.6347717,0.39731598,0.2598563,-1.6677293,-1.9756321,0.0717541,-0.0942522,0.1660063
9,0.8189473,0.5665633,"('unaffectionate', 'caring')",1.8887484,1.4623084,2.1853561,1.8407283,1.5896435,1.6569672,1.6206739,1.3816419,0.239032
44,-0.8181777,-0.8905483,"('prejudiced', 'unprejudiced')",-0.42700908,-0.4272536,-0.09651124,0.018403605,-1.1599119,-1.1431653,-0.6254025,-0.6106409,-0.0147616
45,0.8122951,1.1724135,"('incompetent', 'competent')",-0.621718,-0.2862099,-0.1721929,-0.090118155,-0.43529034,-0.3749276,-0.1042265,0.1052894,-0.2095159
53,0.80613184,0.49276134,"('uncreative', 'creative')",-0.58961874,-0.8706255,-0.8901785,-1.1319377,0.8355562,0.64326274,0.0404727,-0.2166348,0.2571075
39,0.7991285,0.89826864,"('exploitative', 'cooperative')",0.14545645,0.15079507,0.18420444,0.11500685,0.5188387,0.55889034,0.411907,0.4307402,-0.0188332
33,0.79768676,0.50089926,"('wrong', 'right')",1.5932882,1.3403033,1.2134384,1.0765537,-0.6115499,-0.7446161,0.7482159,0.543285,0.2049309
81,-0.7942336,-0.43771636,"('submissive', 'aggressive')",-1.4333166,-1.2619318,-0.5577786,-0.3102257,-1.4781271,-1.1389524,-1.065864,-0.7872065,-0.2786575
72,0.78952307,0.91136223,"('unambitious', 'ambitious')",0.3022699,-0.08227649,-0.586882,-0.913779,-0.5131236,-0.3772427,-0.0020532,-0.115484,0.1134308
6,0.7756778,0.33811033,"('distant', 'open')",1.8493177,1.7004479,0.74689984,0.57870203,0.7058695,0.6171495,1.0194412,0.8086025,0.2108387
76,-0.7609502,-0.39364123,"('anxious', 'daring')",-1.6803383,-1.603276,-0.70688087,-0.7103755,-0.1577427,0.06974618,-0.826478,-0.6593866,-0.1670914
80,0.7036259,0.9868452,"('dominated', 'dominating')",-1.1266816,-0.8283132,-0.24392642,-0.0073400885,-1.15447,-0.9636942,-0.455363,-0.2031256,-0.2522374
43,0.67273045,0.9870878,"('irresponsible', 'responsible')",0.14374307,0.17916194,0.42044726,0.23634805,0.6737233,0.8686884,0.477661,0.5678216,-0.0901606
67,-0.6437506,-0.47820684,"('doubtful', 'determined')",0.13954532,0.22066389,-0.22468245,-0.2061695,-0.82272786,-0.6930853,-0.3879039,-0.2891994,-0.0987045
75,0.63451767,0.44588917,"('meek', 'impulsive')",1.0718963,0.8574689,0.20289995,0.26552227,-0.097583026,-0.2793355,0.4529327,0.3223862,0.1305465
46,0.626462,1.1053575,"('uncompetitive', 'competitive')",-1.0168521,-0.67848736,-0.28487486,-0.1677029,-0.978512,-0.8839525,-0.4134443,-0.1561963,-0.257248
24,0.62523764,0.6729195,"('dishonest', 'honest')",-0.49114865,-0.6973271,-0.39948723,-0.9103138,1.454258,1.4052534,0.2972149,0.117633,0.1795819
47,0.60234183,0.72157234,"('stupid', 'smart')",0.73338515,0.633968,0.9746485,0.789928,5.2933745,5.700807,1.9009376,1.9615688,-0.0606312
21,-0.5859556,-0.2738245,"('immoral', 'moral')",-0.38829863,-0.21782333,0.26236248,0.39815408,-1.2054102,-0.89609087,-0.4793255,-0.2473962,-0.2319293
86,0.56948096,0.8504745,"('uninfluential', 'influential')",-0.6317642,-0.46812004,-0.6638317,-0.66182816,-0.46319097,-0.28332937,-0.2973265,-0.1407008,-0.1566257
29,0.53439474,0.32117066,"('unfair', 'fair')",0.09445156,0.3682577,-0.06267127,0.18225718,0.2792243,0.08405409,0.2113498,0.2389349,-0.0275851
56,0.50244796,1.0515376,"('impractical', 'practical')",0.31232625,0.50746846,0.068143144,0.26145643,-0.5722231,-0.29908508,0.0776736,0.3803443,-0.3026707
65,-0.4924583,-0.44419152,"('insecure', 'secure')",-2.1204798,-2.1816437,-0.5200923,-0.58545834,-0.2977657,-0.05503525,-0.857699,-0.8165822,-0.0411168
78,-0.48605072,-0.29195347,"('nonresilient', 'resilient')",1.809624,2.3096905,2.2323177,2.6980226,-0.116108,-0.040426794,0.8599458,1.1688331,-0.3088873
62,0.4790285,1.0249519,"('incompetent', 'brilliant')",-0.69824094,-0.28106594,-0.25879437,-0.052248366,-0.3873542,0.06656628,-0.2163402,0.189551,-0.4058912
34,-0.47468227,-0.38142896,"('mean', 'honorable')",0.8869852,0.6944178,0.8124747,0.5651095,6.1948376,6.3127904,1.8549038,1.7977222,0.0571816
28,0.45735243,0.44189703,"('disloyal', 'loyal')",-0.26483372,-0.4195646,-0.5188623,-0.7430894,1.4677701,1.4000163,0.2853566,0.1698148,0.1155418
55,-0.44741517,0.02324278,"('incompetent', 'clever')",-2.890541,-2.4753866,-1.6777873,-1.4406774,-0.5714837,-0.295329,-1.3968067,-1.0470376,-0.3497691
13,-0.4452569,-0.063072786,"('impolite', 'polite')",-0.39683822,-0.4384396,0.18967238,0.2314251,-0.4246674,-0.2523003,-0.2692725,-0.1305969,-0.1386756
49,0.43532383,0.4254129,"('unable', 'able')",0.56590956,0.8686454,0.9211219,1.1100565,-0.042035237,0.3423183,0.47008,0.6866083,-0.2165283
41,0.3736217,0.473581,"('unforgiving', 'forgiving')",0.29047945,0.114592485,0.729904,0.5033859,-0.16899393,-0.27292702,0.3062528,0.2046581,0.1015947
10,0.3632648,0.63139796,"('unsympathetic', 'sympathetic')",-1.46986,-1.378487,-0.91008306,-1.0747963,-0.2938948,-0.036455333,-0.5776433,-0.4645852,-0.1130581
54,0.3453651,0.26536712,"('incapable', 'capable')",0.42608744,0.11974564,0.5410073,0.53121126,1.1848602,1.376569,0.62433,0.5732232,0.0511068
52,0.3381492,-0.09113252,"('irrational', 'rational')",0.5999462,0.22600287,0.39196447,0.24381132,-0.18531057,-0.41139632,0.2861873,-0.0081787,0.294366
3,-0.32668298,-0.24220417,"('repellent', 'pleasant')",-1.5515186,-1.1654388,-0.929686,-0.75459695,0.28147838,0.35612646,-0.6316023,-0.4515284,-0.1800739
36,0.32030842,-0.3057186,"('hostile', 'amicable')",1.2497385,0.8140952,0.41026902,0.15607783,0.3283181,-0.14972357,0.5771585,0.1286827,0.4484758
11,0.31601468,0.6590666,"('unhelpful', 'helpful')",-0.14622632,-0.014111884,0.6122216,0.7122599,1.9581448,2.1665292,0.6850387,0.880936,-0.1958973
2,-0.31402394,-0.4360675,"('unlikable', 'likable')",0.81503993,0.39720517,0.9062878,0.6076005,0.23045689,0.2505004,0.4094402,0.2048097,0.2046305
64,0.3068749,0.26227745,"('shy', 'confident')",-0.48825142,-0.32806897,-0.19924346,-0.05219707,-6.687668,-6.8547153,-1.767072,-1.743176,-0.023896
83,-0.30036658,-0.16852736,"('powerless', 'powerful')",0.18021792,0.37868732,-0.16803671,-0.0071785524,-1.3565824,-1.2250518,-0.4111919,-0.2555176,-0.1556743
0,-0.29658863,-0.13556749,"('unsociable', 'sociable')",-0.512823,-0.52253836,0.31549996,0.23618862,-0.78057814,-0.67426085,-0.3186225,-0.2740445,-0.044578
16,-0.2792583,-0.61643046,"('unpopular', 'popular')",0.70322895,0.6894511,0.31168085,0.38239375,-0.015151754,-0.0031089932,0.1801249,0.1130763,0.0670486
32,0.27158663,0.3087604,"('unkind', 'kind')",1.7907888,1.5392553,2.1016467,1.8244292,1.6733729,1.7645329,1.4593487,1.3592445,0.1001042
23,0.23898524,0.42393842,"('insincere', 'sincere')",-0.45926392,-0.36473158,0.44385797,0.3896453,6.167081,6.607114,1.5976651,1.7639915,-0.1663264
37,0.2306262,0.34563315,"('fake', 'genuine')",0.40979242,-0.021165214,-0.2370277,-0.57421815,0.8364112,0.78829116,0.3099505,0.1346352,0.1753153
48,-0.22498111,-0.03016714,"('unintelligent', 'intelligent')",-0.42089283,-0.2596724,-0.19431402,-0.15699688,-0.15432076,-0.16128713,-0.2486272,-0.1520309,-0.0965963
66,-0.19864261,-0.4718279,"('inactive', 'active')",0.6231867,0.34520015,0.2361354,-0.0055896267,1.4259377,1.0171843,0.5216542,0.2212417,0.3004125
84,0.19097592,0.15357125,"('inferior', 'superior')",0.46299747,0.47541177,-0.31294718,-0.39089608,0.55248326,0.4386882,0.2233774,0.1691938,0.0541836
30,0.19033214,0.36821547,"('intolerant', 'tolerant')",-0.61052215,-0.79004925,0.18299939,0.06125152,0.45432255,0.57213724,0.054283,0.0528887,0.0013943
8,0.18891945,-0.04170081,"('unaffectionate', 'affectionate')",0.5097975,-0.006532423,0.1562278,-0.2917971,1.0689133,0.9855175,0.4809645,0.1613718,0.3195927
19,0.18684483,0.05949068,"('inhospitable', 'hospitable')",1.3362076,1.0509188,0.5730011,0.42505637,0.22954935,0.167577,0.5814008,0.4257607,0.1556401
17,0.18425743,0.118871756,"('nasty', 'nice')",0.074163355,0.17060328,0.25161764,0.26330858,-0.26715946,-0.17383099,0.0607197,0.0947382,-0.0340185
15,-0.16603298,-0.24247673,"('boring', 'funny')",0.08022666,-0.29258847,-0.05635743,-0.23395023,0.24113972,0.13494948,0.024744,-0.1585165,0.1832605
68,-0.15738219,-0.2216889,"('dependent', 'independent')",-1.5783051,-1.3275882,-1.0357635,-0.7305147,-0.69070375,-0.70604455,-0.8655386,-0.7464591,-0.1190795
58,-0.14960752,-0.07150513,"('undiscriminating', 'discriminating')",-1.4052495,-1.6156732,-0.59010684,-0.70509017,-0.016770173,-0.12170533,-0.5404335,-0.6284935,0.08806
42,0.13904265,0.2706604,"('unreliable', 'reliable')",1.0824621,1.0944587,0.7361373,0.89016,-2.831126,-2.6663868,-0.218371,-0.1027769,-0.1155941
14,0.13054687,0.39681754,"('antisocial', 'social')",-0.8556234,-0.5714981,0.20561396,0.28778166,-0.5399193,-0.44841352,-0.2648455,-0.0838281,-0.1810174
51,-0.12824968,0.16532657,"('uneducated', 'educated')",-0.55376875,-0.47696167,-0.48519734,-0.2674063,-0.24443078,-0.12842837,-0.3529116,-0.1768675,-0.1760441
50,-0.11835089,-0.2252538,"('clumsy', 'skillful')",1.5222408,1.3866214,1.0562608,1.1478599,0.17775092,0.26274514,0.6594754,0.6429932,0.0164822
7,0.08507574,0.23819955,"('insensitive', 'sensitive')",-0.5931673,-0.51489455,-0.20282003,-0.22636741,1.1548623,1.1664796,0.1109877,0.1658543,-0.0548666
25,0.083482236,-0.1571599,"('egoistic', 'altruistic')",0.19638498,0.137667,0.2242326,0.15097547,1.6373574,1.5271605,0.5353643,0.4146608,0.1207035
69,0.07295966,-0.33732697,"('lazy', 'industrious')",1.4907838,1.5730957,1.0582004,1.1321045,-0.62220985,-0.86503774,0.4999335,0.3757089,0.1242246
61,0.05241944,-0.0073160306,"('illogical', 'logical')",-0.5946245,-0.48717743,0.19328281,0.2903793,0.28047815,0.2734789,-0.017111,0.0173412,-0.0344522
82,-0.035254806,0.13634214,"('poor', 'rich')",-0.55670613,-0.5685896,-0.7043895,-0.63121617,6.14165,6.524027,1.2113249,1.3651408,-0.1538159
18,-0.034767635,-0.22593068,"('disagreeable', 'welcoming')",-0.199068,-0.30639273,-0.1833489,-0.20288241,-0.22877297,-0.18798621,-0.1614894,-0.230798,0.0693086
20,0.024448186,0.18458445,"('rough', 'thoughtful')",-0.42110366,-0.34384355,-0.77298254,-0.6746501,0.81656253,0.65496874,-0.0882689,-0.0447351,-0.0435338
60,0.020193659,0.45858502,"('inefficient', 'efficient')",-1.9249253,-1.5526521,-0.34032452,-0.16364479,-0.58451265,-0.14510417,-0.7073922,-0.350704,-0.3566882
79,-0.019682843,-0.23502202,"('wavering', 'unwavering')",1.518979,1.3177005,0.5376151,0.36442348,0.4406831,0.21865399,0.6193986,0.416439,0.2029596
88,0.004404338,-0.09842189,"('low', 'eminent')",-0.2320811,-0.38375,-0.6936942,-0.8382303,-0.033312958,-0.11660168,-0.238671,-0.359251,0.12058
